,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_deg,param_k,param_kernel,param_s,param_gamma,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,dataset
45,56.51386904716492,0.0,0.0051555633544921875,0.0,,50,rbf,0,10,"{'gamma': 10, 'k': 50, 'kernel': 'rbf', 's': 0}",-14.917636078303378,-14.917636078303378,0.0,28,tortuga100k_noise_white_1.00e-02
46,45.732699155807495,0.0,0.005729198455810547,0.0,,100,rbf,,10,"{'gamma': 10, 'k': 100, 'kernel': 'rbf', 's': None}",-7.787628257403573,-7.787628257403573,0.0,10,tortuga100k_noise_white_1.00e-02
47,51.419835567474365,0.0,0.006545305252075195,0.0,,100,rbf,10,10,"{'gamma': 10, 'k': 100, 'kernel': 'rbf', 's': 10}",-7.787628257403573,-7.787628257403573,0.0,10,tortuga100k_noise_white_1.00e-02
48,85.26612424850464,0.0,0.0032570362091064453,0.0,,100,rbf,0,10,"{'gamma': 10, 'k': 100, 'kernel': 'rbf', 's': 0}",-15.435238623679263,-15.435238623679263,0.0,30,tortuga100k_noise_white_1.00e-02
49,32.57365536689758,0.0,0.006833314895629883,0.0,2,10,,,,"{'deg': 2, 'k': 10, 'kernel': None, 's': None}",-42.42373762941512,-42.42373762941512,0.0,40,dragon_xyzrgb100k_noise_white_5.00e-02
50,34.98352670669556,0.0,0.00814056396484375,0.0,2,30,,,,"{'deg': 2, 'k': 30, 'kernel': None, 's': None}",-40.082834481237704,-40.082834481237704,0.0,9,dragon_xyzrgb100k_noise_white_5.00e-02
51,0.04513239860534668,0.0,0.0,0.0,3,10,,,,"{'deg': 3, 'k': 10, 'kernel': None, 's': None}",,,,49,dragon_xyzrgb100k_noise_white_5.00e-02
52,38.676188468933105,0.0,0.006783008575439453,0.0,3,30,,,,"{'deg': 3, 'k': 30, 'kernel': None, 's': None}",-41.39336147985212,-41.39336147985212,0.0,29,dragon_xyzrgb100k_noise_white_5.00e-02
53,38.814958572387695,0.0,0.006638288497924805,0.0,,30,gaussian,,0.1,"{'gamma': 0.1, 'k': 30, 'kernel': 'gaussian', 's': None}",-41.3812370712423,-41.3812370712423,0.0,23,dragon_xyzrgb100k_noise_white_5.00e-02
54,40.3911235332489,0.0,0.008098125457763672,0.0,,30,inverse_multiquadric,,0.1,"{'gamma': 0.1, 'k': 30, 'kernel': 'inverse_multiquadric', 's': None}",-41.388043800210475,-41.388043800210475,0.0,28,dragon_xyzrgb100k_noise_white_5.00e-02
55,55.663657903671265,0.0,0.0076863765716552734,0.0,,50,gaussian,,0.1,"{'gamma': 0.1, 'k': 50, 'kernel': 'gaussian', 's': None}",-40.170541099049984,-40.170541099049984,0.0,10,dragon_xyzrgb100k_noise_white_5.00e-02
56,59.3073513507843,0.0,0.006589651107788086,0.0,,50,inverse_multiquadric,,0.1,"{'gamma': 0.1, 'k': 50, 'kernel': 'inverse_multiquadric', 's': None}",-40.32923366056943,-40.32923366056943,0.0,12,dragon_xyzrgb100k_noise_white_5.00e-02
57,174.64258217811584,0.0,0.00917363166809082,0.0,,100,gaussian,,0.1,"{'gamma': 0.1, 'k': 100, 'kernel': 'gaussian', 's': None}",-41.322646040964045,-41.322646040964045,0.0,17,dragon_xyzrgb100k_noise_white_5.00e-02
58,172.7118844985962,0.0,0.0065953731536865234,0.0,,100,inverse_multiquadric,,0.1,"{'gamma': 0.1, 'k': 100, 'kernel': 'inverse_multiquadric', 's': None}",-41.66157510066452,-41.66157510066452,0.0,33,dragon_xyzrgb100k_noise_white_5.00e-02
59,38.81525993347168,0.0,0.012274980545043945,0.0,,30,gaussian,,0.3,"{'gamma': 0.3, 'k': 30, 'kernel': 'gaussian', 's': None}",-41.33239012402364,-41.33239012402364,0.0,21,dragon_xyzrgb100k_noise_white_5.00e-02
60,41.42199516296387,0.0,0.006690025329589844,0.0,,30,inverse_multiquadric,,0.3,"{'gamma': 0.3, 'k': 30, 'kernel': 'inverse_multiquadric', 's': None}",-41.370915754229664,-41.370915754229664,0.0,22,dragon_xyzrgb100k_noise_white_5.00e-02
61,42.73415279388428,0.0,0.006652355194091797,0.0,,50,gaussian,,0.3,"{'gamma': 0.3, 'k': 50, 'kernel': 'gaussian', 's': None}",-39.860302905539974,-39.860302905539974,0.0,6,dragon_xyzrgb100k_noise_white_5.00e-02
62,45.094640493392944,0.0,0.008241891860961914,0.0,,50,inverse_multiquadric,,0.3,"{'gamma': 0.3, 'k': 50, 'kernel': 'inverse_multiquadric', 's': None}",-39.915581724530405,-39.915581724530405,0.0,8,dragon_xyzrgb100k_noise_white_5.00e-02
63,52.74535346031189,0.0,0.007915496826171875,0.0,,100,gaussian,,0.3,"{'gamma': 0.3, 'k': 100, 'kernel': 'gaussian', 's': None}",-37.32337904280898,-37.32337904280898,0.0,3,dragon_xyzrgb100k_noise_white_5.00e-02
64,137.05071902275085,0.0,0.0066051483154296875,0.0,,100,inverse_multiquadric,,0.3,"{'gamma': 0.3, 'k': 100, 'kernel': 'inverse_multiquadric', 's': None}",-38.697777834667654,-38.697777834667654,0.0,4,dragon_xyzrgb100k_noise_white_5.00e-02
65,38.79812741279602,0.0,0.007999420166015625,0.0,,30,gaussian,,1,"{'gamma': 1, 'k': 30, 'kernel': 'gaussian', 's': None}",-43.20972793824599,-43.20972793824599,0.0,45,dragon_xyzrgb100k_noise_white_5.00e-02
66,39.78342294692993,0.0,0.007490634918212891,0.0,,30,inverse_multiquadric,,1,"{'gamma': 1, 'k': 30, 'kernel': 'inverse_multiquadric', 's': None}",-41.38729463700055,-41.38729463700055,0.0,24,dragon_xyzrgb100k_noise_white_5.00e-02
67,42.236428022384644,0.0,0.006617546081542969,0.0,,50,gaussian,,1,"{'gamma': 1, 'k': 50, 'kernel': 'gaussian', 's': None}",-43.43771152042574,-43.43771152042574,0.0,46,dragon_xyzrgb100k_noise_white_5.00e-02
68,43.78555703163147,0.0,0.006443500518798828,0.0,,50,inverse_multiquadric,,1,"{'gamma': 1, 'k': 50, 'kernel': 'inverse_multiquadric', 's': None}",-39.91041522787215,-39.91041522787215,0.0,7,dragon_xyzrgb100k_noise_white_5.00e-02
69,53.24668478965759,0.0,0.006676912307739258,0.0,,100,gaussian,,1,"{'gamma': 1, 'k': 100, 'kernel': 'gaussian', 's': None}",-43.80119237633809,-43.80119237633809,0.0,47,dragon_xyzrgb100k_noise_white_5.00e-02
70,55.93167209625244,0.0,0.006368875503540039,0.0,,100,inverse_multiquadric,,1,"{'gamma': 1, 'k': 100, 'kernel': 'inverse_multiquadric', 's': None}",-37.274171690752645,-37.274171690752645,0.0,2,dragon_xyzrgb100k_noise_white_5.00e-02
71,39.89272880554199,0.0,0.006662130355834961,0.0,,30,rbf,,1,"{'gamma': 1, 'k': 30, 'kernel': 'rbf', 's': None}",-42.454103155993316,-42.454103155993316,0.0,41,dragon_xyzrgb100k_noise_white_5.00e-02
72,38.599565744400024,0.0,0.0066950321197509766,0.0,,30,rbf,10,1,"{'gamma': 1, 'k': 30, 'kernel': 'rbf', 's': 10}",-42.454103155993316,-42.454103155993316,0.0,41,dragon_xyzrgb100k_noise_white_5.00e-02
73,41.696499824523926,0.0,0.008100271224975586,0.0,,30,rbf,0,1,"{'gamma': 1, 'k': 30, 'kernel': 'rbf', 's': 0}",-42.454103155993316,-42.454103155993316,0.0,41,dragon_xyzrgb100k_noise_white_5.00e-02
74,42.08327603340149,0.0,0.007844686508178711,0.0,,50,rbf,,1,"{'gamma': 1, 'k': 50, 'kernel': 'rbf', 's': None}",-42.104130373501654,-42.104130373501654,0.0,38,dragon_xyzrgb100k_noise_white_5.00e-02
75,43.50830149650574,0.0,0.00787806510925293,0.0,,50,rbf,10,1,"{'gamma': 1, 'k': 50, 'kernel': 'rbf', 's': 10}",-42.104130373501654,-42.104130373501654,0.0,38,dragon_xyzrgb100k_noise_white_5.00e-02
76,63.26952886581421,0.0,0.00769495964050293,0.0,,50,rbf,0,1,"{'gamma': 1, 'k': 50, 'kernel': 'rbf', 's': 0}",-42.98954085521359,-42.98954085521359,0.0,44,dragon_xyzrgb100k_noise_white_5.00e-02
77,54.795082807540894,0.0,0.006566524505615234,0.0,,100,rbf,,1,"{'gamma': 1, 'k': 100, 'kernel': 'rbf', 's': None}",-41.51356798852196,-41.51356798852196,0.0,30,dragon_xyzrgb100k_noise_white_5.00e-02
78,55.277446031570435,0.0,0.006383180618286133,0.0,,100,rbf,10,1,"{'gamma': 1, 'k': 100, 'kernel': 'rbf', 's': 10}",-41.51356798852196,-41.51356798852196,0.0,30,dragon_xyzrgb100k_noise_white_5.00e-02
79,170.6980082988739,0.0,0.00677490234375,0.0,,100,rbf,0,1,"{'gamma': 1, 'k': 100, 'kernel': 'rbf', 's': 0}",-44.7977291416914,-44.7977291416914,0.0,48,dragon_xyzrgb100k_noise_white_5.00e-02
80,25.311734676361084,0.0,0.004961490631103516,0.0,,30,rbf,,3,"{'gamma': 3, 'k': 30, 'kernel': 'rbf', 's': None}",-41.33142783582165,-41.33142783582165,0.0,18,dragon_xyzrgb100k_noise_white_5.00e-02
81,41.8021445274353,0.0,0.006505250930786133,0.0,,30,rbf,10,3,"{'gamma': 3, 'k': 30, 'kernel': 'rbf', 's': 10}",-41.33142783582165,-41.33142783582165,0.0,18,dragon_xyzrgb100k_noise_white_5.00e-02
